registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:9240::/48,2001:df5:9240::,48,2025-05-20,,A9275C35,ANM Website Design Service Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS137463,137463,1,2025-05-20,,A9275C35,ANM Website Design Service Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,165.99.58.0/23,165.99.58.0,512,2025-05-15,,A92AC33D,VIET NAM LIT PRESTIGE AND DEVELOPMENT COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,165.99.14.0/23,165.99.14.0,512,2025-05-07,,A921ACCF,AZVPS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,165.99.16.0/23,165.99.16.0,512,2025-05-07,,A92ECB06,Comi Website Design Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:82c0::/48,2001:df5:82c0::,48,2025-05-07,,A921ACCF,AZVPS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:8340::/48,2001:df5:8340::,48,2025-05-07,,A92ECB06,Comi Website Design Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153872,153872,1,2025-05-07,,A921ACCF,AZVPS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153873,153873,1,2025-05-07,,A92ECB06,Comi Website Design Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.227.219.0/24,163.227.219.0,256,2025-05-05,,A92D93E5,Onepay Online Service and Commercial Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,163.227.228.0/23,163.227.228.0,512,2025-05-05,,A92F57D0,NHAT NAM TELECOM TRADING AND SERVICES JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,163.227.230.0/23,163.227.230.0,512,2025-05-05,,A9269250,BIGSERVER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:7c40::/48,2001:df5:7c40::,48,2025-05-05,,A92F57D0,NHAT NAM TELECOM TRADING AND SERVICES JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:7cc0::/48,2001:df5:7cc0::,48,2025-05-05,,A9269250,BIGSERVER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153859,153859,1,2025-05-05,,A9269250,BIGSERVER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153860,153860,1,2025-05-05,,A92D93E5,Onepay Online Service and Commercial Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS133935,133935,1,2025-04-29,,A9228755,CMC Telecom Infrastructure Company
apnic,vnnic,VN,Viet Nam,asn,AS134481,134481,1,2025-04-29,,A9228755,CMC Telecom Infrastructure Company
apnic,vnnic,VN,Viet Nam,ipv6,2402:4e0::/32,2402:4e0::,32,2025-04-28,,A9286A49,VI NA DATA INFORMATION TECHNOLOGY - SERVICE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,163.227.156.0/23,163.227.156.0,512,2025-04-26,,A921CBD9,DTH CLOUD COMPUTING TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.227.158.0/23,163.227.158.0,512,2025-04-26,,A9286CE0,Le Hong Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.227.160.0/23,163.227.160.0,512,2025-04-26,,A92CDC65,Upnet Technology Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.227.162.0/23,163.227.162.0,512,2025-04-26,,A92A6EAD,Bao Khanh ICT Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:7340::/48,2001:df5:7340::,48,2025-04-26,,A9286CE0,Le Hong Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:73c0::/48,2001:df5:73c0::,48,2025-04-26,,A92CDC65,Upnet Technology Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:7440::/48,2001:df5:7440::,48,2025-04-26,,A92A6EAD,Bao Khanh ICT Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153828,153828,1,2025-04-26,,A921CBD9,DTH CLOUD COMPUTING TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153829,153829,1,2025-04-26,,A9286CE0,Le Hong Technology Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153830,153830,1,2025-04-26,,A92CDC65,Upnet Technology Solutions Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153831,153831,1,2025-04-26,,A92A6EAD,Bao Khanh ICT Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.227.116.0/23,163.227.116.0,512,2025-04-22,,A92D3248,VNG CLOUD COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.227.120.0/23,163.227.120.0,512,2025-04-22,,A92E9BA7,DCCONS CONSTRUCTION AND MAP SURVEYING JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,163.227.126.0/23,163.227.126.0,512,2025-04-22,,A92F5879,TECHLAB TECHNOLOGIES JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:6640::/48,2001:df5:6640::,48,2025-04-22,,A92D3248,VNG CLOUD COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:66c0::/48,2001:df5:66c0::,48,2025-04-22,,A92E9BA7,DCCONS CONSTRUCTION AND MAP SURVEYING JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:67c0::/48,2001:df5:67c0::,48,2025-04-22,,A92F5879,TECHLAB TECHNOLOGIES JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153808,153808,1,2025-04-22,,A92D3248,VNG CLOUD COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.227.58.0/23,163.227.58.0,512,2025-04-14,,A9252475,PAYX Payment Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:5ac0::/48,2001:df5:5ac0::,48,2025-04-14,,A9252475,PAYX Payment Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153780,153780,1,2025-04-14,,A9252475,PAYX Payment Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.227.2.0/23,163.227.2.0,512,2025-04-08,,A927BB0D,TIEN DUNG INVESTMENT AND COMMERCE SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:54c0::/48,2001:df5:54c0::,48,2025-04-08,,A927BB0D,TIEN DUNG INVESTMENT AND COMMERCE SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153762,153762,1,2025-04-08,,A927BB0D,TIEN DUNG INVESTMENT AND COMMERCE SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153763,153763,1,2025-04-08,,A923FF2D,DATA 360 TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,163.223.230.0/23,163.223.230.0,512,2025-04-02,,A92B63F2,Le Gia Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:4ec0::/48,2001:df5:4ec0::,48,2025-04-02,,A92B63F2,Le Gia Technology Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153752,153752,1,2025-04-02,,A92B63F2,Le Gia Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.223.224.0/23,163.223.224.0,512,2025-04-01,,A92CB84F,GZ CORE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:4dc0::/48,2001:df5:4dc0::,48,2025-04-01,,A92CB84F,GZ CORE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153750,153750,1,2025-04-01,,A92CB84F,GZ CORE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.223.208.0/23,163.223.208.0,512,2025-03-27,,A92FF3B9,"Lewu Tech Co., Ltd."
apnic,vnnic,VN,Viet Nam,ipv4,163.223.210.0/23,163.223.210.0,512,2025-03-27,,A92BBE94,Anh Dao Phuc Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:4a40::/48,2001:df5:4a40::,48,2025-03-27,,A92FF3B9,"Lewu Tech Co., Ltd."
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:4ac0::/48,2001:df5:4ac0::,48,2025-03-27,,A92BBE94,Anh Dao Phuc Technology Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153741,153741,1,2025-03-27,,A92FF3B9,"Lewu Tech Co., Ltd."
apnic,vnnic,VN,Viet Nam,asn,AS153743,153743,1,2025-03-27,,A92BBE94,Anh Dao Phuc Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.223.188.0/23,163.223.188.0,512,2025-03-24,,A92809AC,Ho Chi Minh National Academy of Politics
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:4840::/48,2001:df5:4840::,48,2025-03-24,,A92809AC,Ho Chi Minh National Academy of Politics
apnic,vnnic,VN,Viet Nam,asn,AS153732,153732,1,2025-03-24,,A92809AC,Ho Chi Minh National Academy of Politics
apnic,vnnic,VN,Viet Nam,ipv4,163.223.152.0/23,163.223.152.0,512,2025-03-19,,A9286F90,AGRIBANK SECURITIES CORPORATION
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:43c0::/48,2001:df5:43c0::,48,2025-03-19,,A9286F90,AGRIBANK SECURITIES CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS153713,153713,1,2025-03-19,,A9286F90,AGRIBANK SECURITIES CORPORATION
apnic,vnnic,VN,Viet Nam,ipv4,163.223.58.0/23,163.223.58.0,512,2025-03-10,,A9217849,VIETNAM V2 INFORMATION SECURE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:33c0::/48,2001:df5:33c0::,48,2025-03-10,,A9217849,VIETNAM V2 INFORMATION SECURE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153683,153683,1,2025-03-10,,A9217849,VIETNAM V2 INFORMATION SECURE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,163.223.6.0/23,163.223.6.0,512,2025-03-04,,A928F26C,Viet Homes Furniture Manufacturing Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.223.8.0/23,163.223.8.0,512,2025-03-04,,A92A8984,Nguyenphonglong One Member Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.223.10.0/23,163.223.10.0,512,2025-03-04,,A9286B18,MEGAMAX VIET NAM TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,163.223.12.0/23,163.223.12.0,512,2025-03-04,,A92B6FD1,QPPF Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.223.14.0/23,163.223.14.0,512,2025-03-04,,A92AF077,Duyen Tran Digital Technology Consulting Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.223.16.0/23,163.223.16.0,512,2025-03-04,,A92B5404,TVQ Technology Trading & Services Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:2bc0::/48,2001:df5:2bc0::,48,2025-03-04,,A928F26C,Viet Homes Furniture Manufacturing Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:2c40::/48,2001:df5:2c40::,48,2025-03-04,,A92A8984,Nguyenphonglong One Member Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:2cc0::/48,2001:df5:2cc0::,48,2025-03-04,,A92B6FD1,QPPF Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:2d40::/48,2001:df5:2d40::,48,2025-03-04,,A92AF077,Duyen Tran Digital Technology Consulting Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:2dc0::/48,2001:df5:2dc0::,48,2025-03-04,,A92B5404,TVQ Technology Trading & Services Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153647,153647,1,2025-03-04,,A928F26C,Viet Homes Furniture Manufacturing Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153649,153649,1,2025-03-04,,A92A8984,Nguyenphonglong One Member Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153650,153650,1,2025-03-04,,A9286B18,MEGAMAX VIET NAM TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153651,153651,1,2025-03-04,,A92B6FD1,QPPF Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153652,153652,1,2025-03-04,,A92AF077,Duyen Tran Digital Technology Consulting Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153653,153653,1,2025-03-04,,A92B5404,TVQ Technology Trading & Services Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.61.242.0/23,163.61.242.0,512,2025-02-26,,A921E09D,URANUS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:26c0::/48,2001:df5:26c0::,48,2025-02-26,,A921E09D,URANUS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153635,153635,1,2025-02-26,,A921E09D,URANUS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.61.180.0/23,163.61.180.0,512,2025-02-19,,A927DBDB,Technology Bluesky Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.61.182.0/23,163.61.182.0,512,2025-02-19,,A92362F5,MANH BANG ONE MEMBER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:1ac0::/48,2001:df5:1ac0::,48,2025-02-18,,A927DBDB,Technology Bluesky Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:1b40::/48,2001:df5:1b40::,48,2025-02-18,,A92362F5,MANH BANG ONE MEMBER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153616,153616,1,2025-02-18,,A927DBDB,Technology Bluesky Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153617,153617,1,2025-02-18,,A92362F5,MANH BANG ONE MEMBER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.61.108.0/23,163.61.108.0,512,2025-02-11,,A92D9F11,LEEON TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.61.110.0/23,163.61.110.0,512,2025-02-11,,A92B9102,TQT CLOUD SERVER ONE MEMBER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153591,153591,1,2025-02-11,,A92D9F11,LEEON TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153592,153592,1,2025-02-11,,A92B9102,TQT CLOUD SERVER ONE MEMBER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS151677,151677,1,2025-02-10,,A928E6E0,SAFE365 JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153585,153585,1,2025-02-10,,A9263D94,Gold Key Real Estate Investment Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153586,153586,1,2025-02-10,,A92C3CF8,BNIX CLOUD COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.61.68.0/23,163.61.68.0,512,2025-02-06,,A92E5C0D,PITC Investment Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,163.61.70.0/23,163.61.70.0,512,2025-02-06,,A9263D94,Gold Key Real Estate Investment Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,163.61.72.0/23,163.61.72.0,512,2025-02-06,,A92C3CF8,BNIX CLOUD COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,163.61.74.0/23,163.61.74.0,512,2025-02-06,,A928E6E0,SAFE365 JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:d40::/48,2001:df5:d40::,48,2025-02-06,,A92E5C0D,PITC Investment Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:dc0::/48,2001:df5:dc0::,48,2025-02-06,,A9263D94,Gold Key Real Estate Investment Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:e40::/48,2001:df5:e40::,48,2025-02-06,,A92C3CF8,BNIX CLOUD COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df5:ec0::/48,2001:df5:ec0::,48,2025-02-06,,A928E6E0,SAFE365 JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,163.47.30.0/23,163.47.30.0,512,2025-01-23,,A92F8270,Vietnam Internet Development Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:fc40::/48,2001:df4:fc40::,48,2025-01-23,,A92F8270,Vietnam Internet Development Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS135665,135665,1,2025-01-23,,A92F8270,Vietnam Internet Development Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.236.0/23,161.248.236.0,512,2025-01-21,,A9214600,Mingo Data Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.238.0/23,161.248.238.0,512,2025-01-21,,A92B8073,Trung Tin Iron and Aluminum Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:f540::/48,2001:df4:f540::,48,2025-01-21,,A9214600,Mingo Data Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:f5c0::/48,2001:df4:f5c0::,48,2025-01-21,,A92B8073,Trung Tin Iron and Aluminum Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153532,153532,1,2025-01-21,,A92B8073,Trung Tin Iron and Aluminum Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153534,153534,1,2025-01-20,,A92E34E7,CAO GIA NANOMEDECINE TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153535,153535,1,2025-01-20,,A922D5F2,HLC VIET NAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153536,153536,1,2025-01-20,,A9227B30,Osie Cloud LLC
apnic,vnnic,VN,Viet Nam,asn,AS153539,153539,1,2025-01-20,,A929EF58,VIETNAM INTERNET NETWORK COMPANY NO. 1
apnic,vnnic,VN,Viet Nam,asn,AS153540,153540,1,2025-01-20,2025-02-06,A92E5C0D,PITC Investment Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS153541,153541,1,2025-01-20,,A9227458,KIGI GROUP JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153542,153542,1,2025-01-20,,A92859EC,ECOAI Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS153543,153543,1,2025-01-20,,A92974FA,TECHNOLOGY AT YOUR HANDS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153544,153544,1,2025-01-20,,A9276B2F,VUTA VIET NAM COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,161.248.208.0/23,161.248.208.0,512,2025-01-19,,A9276B2F,VUTA VIET NAM COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,161.248.210.0/23,161.248.210.0,512,2025-01-19,,A9227458,KIGI GROUP JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,161.248.212.0/23,161.248.212.0,512,2025-01-19,,A92974FA,TECHNOLOGY AT YOUR HANDS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:ee40::/48,2001:df4:ee40::,48,2025-01-19,,A9276B2F,VUTA VIET NAM COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:eec0::/48,2001:df4:eec0::,48,2025-01-19,,A9227458,KIGI GROUP JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:ef40::/48,2001:df4:ef40::,48,2025-01-19,,A92974FA,TECHNOLOGY AT YOUR HANDS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,161.248.196.0/23,161.248.196.0,512,2025-01-16,,A92859EC,ECOAI Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,161.248.198.0/23,161.248.198.0,512,2025-01-16,,A922D5F2,HLC VIET NAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:eac0::/48,2001:df4:eac0::,48,2025-01-16,,A92859EC,ECOAI Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:eb40::/48,2001:df4:eb40::,48,2025-01-16,,A922D5F2,HLC VIET NAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,161.248.178.0/23,161.248.178.0,512,2025-01-14,,A92E34E7,CAO GIA NANOMEDECINE TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,161.248.180.0/23,161.248.180.0,512,2025-01-14,,A929EF58,VIETNAM INTERNET NETWORK COMPANY NO. 1
apnic,vnnic,VN,Viet Nam,ipv4,161.248.182.0/23,161.248.182.0,512,2025-01-14,,A9286086,Phu Minh JSC Computer Engineering Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.184.0/23,161.248.184.0,512,2025-01-14,,A9227B30,Osie Cloud LLC
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:e740::/48,2001:df4:e740::,48,2025-01-14,,A92E34E7,CAO GIA NANOMEDECINE TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:e7c0::/48,2001:df4:e7c0::,48,2025-01-14,,A929EF58,VIETNAM INTERNET NETWORK COMPANY NO. 1
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:e840::/48,2001:df4:e840::,48,2025-01-14,,A9286086,Phu Minh JSC Computer Engineering Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:e8c0::/48,2001:df4:e8c0::,48,2025-01-14,,A9227B30,Osie Cloud LLC
arin,,VN,Viet Nam,ipv4,23.132.36.0/24,23.132.36.0,256,2025-01-10,,e003da9099e9d28b325a8216d4275ddb,"Technology Sherpas, LLC"
apnic,vnnic,VN,Viet Nam,ipv4,161.248.146.0/23,161.248.146.0,512,2025-01-10,,A92AB4E2,Pow Pow LLC
apnic,vnnic,VN,Viet Nam,ipv4,161.248.148.0/23,161.248.148.0,512,2025-01-10,,A92C839B,VPBANK SECURITIES JSC
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:e240::/48,2001:df4:e240::,48,2025-01-10,,A92AB4E2,Pow Pow LLC
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:e2c0::/48,2001:df4:e2c0::,48,2025-01-10,,A92C839B,VPBANK SECURITIES JSC
arin,,VN,Viet Nam,ipv6,2602:f740::/36,2602:f740::,36,2025-01-09,,e003da9099e9d28b325a8216d4275ddb,"Technology Sherpas, LLC"
apnic,vnnic,VN,Viet Nam,asn,AS153498,153498,1,2025-01-08,2025-01-09,A9249368,Tuyet San Trading Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153499,153499,1,2025-01-08,,A9232537,CLOUDX JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS153500,153500,1,2025-01-08,,A9287F6D,1School Education Technology and Solutions Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153501,153501,1,2025-01-08,,A9284B5F,Pal Vietnam Technology and Trading Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS153502,153502,1,2025-01-08,,A925E20F,Specialized Web Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153503,153503,1,2025-01-08,,A9263366,MK Technology Trading Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153504,153504,1,2025-01-08,,A92BC31D,HTH Technology Development Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153505,153505,1,2025-01-08,,A923B0E8,DichvuDark LLC
apnic,vnnic,VN,Viet Nam,asn,AS153506,153506,1,2025-01-08,,A92AB4E2,Pow Pow LLC
apnic,vnnic,VN,Viet Nam,asn,AS153507,153507,1,2025-01-08,,A92C839B,VPBANK SECURITIES JSC
arin,,VN,Viet Nam,asn,AS401580,401580,1,2025-01-08,,e003da9099e9d28b325a8216d4275ddb,"Technology Sherpas, LLC"
apnic,vnnic,VN,Viet Nam,ipv4,161.248.94.0/23,161.248.94.0,512,2025-01-05,,A9263366,MK Technology Trading Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.96.0/23,161.248.96.0,512,2025-01-05,,A92BC31D,HTH Technology Development Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.98.0/23,161.248.98.0,512,2025-01-05,,A923B0E8,DichvuDark LLC
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:dd40::/48,2001:df4:dd40::,48,2025-01-05,,A9263366,MK Technology Trading Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:ddc0::/48,2001:df4:ddc0::,48,2025-01-05,,A92BC31D,HTH Technology Development Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:de40::/48,2001:df4:de40::,48,2025-01-05,,A923B0E8,DichvuDark LLC
apnic,vnnic,VN,Viet Nam,ipv4,161.248.72.0/23,161.248.72.0,512,2024-12-31,,A9249368,Tuyet San Trading Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.76.0/23,161.248.76.0,512,2024-12-31,,A927AC7E,Van Gia Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.78.0/23,161.248.78.0,512,2024-12-31,,A9287F6D,1School Education Technology and Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.80.0/23,161.248.80.0,512,2024-12-31,,A9284B5F,Pal Vietnam Technology and Trading Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,161.248.82.0/23,161.248.82.0,512,2024-12-31,,A925E20F,Specialized Web Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:d7c0::/48,2001:df4:d7c0::,48,2024-12-31,,A9249368,Tuyet San Trading Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:d8c0::/48,2001:df4:d8c0::,48,2024-12-31,,A927AC7E,Van Gia Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:d940::/48,2001:df4:d940::,48,2024-12-31,,A9287F6D,1School Education Technology and Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:d9c0::/48,2001:df4:d9c0::,48,2024-12-31,,A9284B5F,Pal Vietnam Technology and Trading Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:da40::/48,2001:df4:da40::,48,2024-12-31,,A925E20F,Specialized Web Company Limited
apnic,,VN,Viet Nam,asn,AS139772,139772,1,2024-12-31,,A91F6C10,Hero Digital Technology LLC
apnic,vnnic,VN,Viet Nam,ipv4,161.248.60.0/23,161.248.60.0,512,2024-12-30,,A9232537,CLOUDX JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:d5c0::/48,2001:df4:d5c0::,48,2024-12-30,,A9232537,CLOUDX JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,161.248.30.0/23,161.248.30.0,512,2024-12-24,,A926E468,TNU Service Consulting Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,161.248.32.0/23,161.248.32.0,512,2024-12-24,,A92F219F,Telecommunications Company Limited A
apnic,vnnic,VN,Viet Nam,ipv4,161.248.34.0/23,161.248.34.0,512,2024-12-24,,A922034C,Ha Tuyet Trading and Services Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:cf40::/48,2001:df4:cf40::,48,2024-12-24,,A926E468,TNU Service Consulting Company Limited
